Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00      0.01     0.00     4848     0.00     0.00  ZkClient::GetData[abi:cxx11](char const*)
  0.00      0.01     0.00     4847     0.00     0.00  std::unique_lock<std::mutex>::unlock()
  0.00      0.01     0.00     4847     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*)
  0.00      0.01     0.00     4846     0.00     0.00  std::unique_lock<std::mutex>::~unique_lock()
  0.00      0.01     0.00     4842     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<char>, char>::_S_select_on_copy(std::allocator<char> const&)
  0.00      0.01     0.00     4842     0.00     0.00  std::unique_lock<std::mutex>::unique_lock(std::mutex&)
  0.00      0.01     0.00     4835     0.00     0.00  std::lock_guard<std::mutex>::lock_guard(std::mutex&)
  0.00      0.01     0.00     4835     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.01     0.00     4825     0.00     0.00  ZkClient::Start()::{lambda()#1}::operator()() const
  0.00      0.01     0.00     4823     0.00     0.00  MyrpcController::SetFailed(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.01     0.00     4820     0.00     0.00  ZkClient::~ZkClient()
  0.00      0.01     0.00     4817     0.00     0.00  std::lock_guard<std::mutex>::~lock_guard()
  0.00      0.01     0.00     4815     0.00     0.00  MyrpcController::~MyrpcController()
  0.00      0.01     0.00     4814     0.00     0.00  LS_RPC::GetFriendsListResponse::SharedDtor()
  0.00      0.01     0.00     4808     0.00     0.00  bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  0.00      0.01     0.00     4807     0.00     0.00  LS_RPC::RpcHeader::~RpcHeader()
  0.00      0.01     0.00     4807     0.00     0.00  void std::condition_variable::wait<ZkClient::Start()::{lambda()#1}>(std::unique_lock<std::mutex>&, ZkClient::Start()::{lambda()#1})
  0.00      0.01     0.00     4803     0.00     0.00  LS_RPC::RpcHeader::SharedDtor()
  0.00      0.01     0.00     4799     0.00     0.00  LS_RPC::GetFriendsListResponse::internal_default_instance()
  0.00      0.01     0.00     4797     0.00     0.00  LS_RPC::FiendServiceRpc::~FiendServiceRpc()
  0.00      0.01     0.00     4797     0.00     0.00  LS_RPC::FiendServiceRpc_Stub::~FiendServiceRpc_Stub()
  0.00      0.01     0.00     4797     0.00     0.00  LS_RPC::GetFriendsListRequest::SharedDtor()
  0.00      0.01     0.00     4796     0.00     0.00  LS_RPC::FiendServiceRpc::FiendServiceRpc()
  0.00      0.01     0.00     4793     0.00     0.00  LS_RPC::FiendServiceRpc_Stub::FiendServiceRpc_Stub(google::protobuf::RpcChannel*)
  0.00      0.01     0.00     4793     0.00     0.00  google::protobuf::ServiceDescriptor::method(int) const
  0.00      0.01     0.00     4790     0.00     0.00  LS_RPC::GetFriendsListRequest::~GetFriendsListRequest()
  0.00      0.01     0.00     4789     0.00     0.00  google::protobuf::RpcChannel::RpcChannel()
  0.00      0.01     0.00     4789     0.00     0.00  MyrpcController::Failed() const
  0.00      0.01     0.00     4788     0.00     0.00  LS_RPC::GetFriendsListResponse::~GetFriendsListResponse()
  0.00      0.01     0.00     4788     0.00     0.00  google::protobuf::ServiceDescriptor::name[abi:cxx11]() const
  0.00      0.01     0.00     4786     0.00     0.00  google::protobuf::Service::Service()
  0.00      0.01     0.00     4784     0.00     0.00  ZkClient::Start()
  0.00      0.01     0.00     4781     0.00     0.00  LS_RPC::GetFriendsListResponse::GetFriendsListResponse()
  0.00      0.01     0.00     4781     0.00     0.00  LS_RPC::RpcHeader::RpcHeader(google::protobuf::Arena*, bool)
  0.00      0.01     0.00     4780     0.00     0.00  LS_RPC::GetFriendsListRequest::RegisterArenaDtor(google::protobuf::Arena*)
  0.00      0.01     0.00     4780     0.00     0.00  LS_RPC::GetFriendsListRequest::GetFriendsListRequest()
  0.00      0.01     0.00     4780     0.00     0.00  LS_RPC::RpcHeader::_internal_set_args_size(unsigned int)
  0.00      0.01     0.00     4778     0.00     0.00  MyrpcChannel::MyrpcChannel()
  0.00      0.01     0.00     4778     0.00     0.00  LS_RPC::GetFriendsListRequest::SharedCtor()
  0.00      0.01     0.00     4778     0.00     0.00  LS_RPC::GetFriendsListResponse::GetFriendsListResponse(google::protobuf::Arena*, bool)
  0.00      0.01     0.00     4776     0.00     0.00  LS_RPC::GetFriendsListRequest::GetFriendsListRequest(google::protobuf::Arena*, bool)
  0.00      0.01     0.00     4774     0.00     0.00  MyrpcChannel::CallMethod(google::protobuf::MethodDescriptor const*, google::protobuf::RpcController*, google::protobuf::Message const*, google::protobuf::Message*, google::protobuf::Closure*)
  0.00      0.01     0.00     4774     0.00     0.00  LS_RPC::RpcHeader::SharedCtor()
  0.00      0.01     0.00     4773     0.00     0.00  google::protobuf::MethodDescriptor::service() const
  0.00      0.01     0.00     4772     0.00     0.00  LS_RPC::FiendServiceRpc_Stub::GetFriendsList(google::protobuf::RpcController*, LS_RPC::GetFriendsListRequest const*, LS_RPC::GetFriendsListResponse*, google::protobuf::Closure*)
  0.00      0.01     0.00     4771     0.00     0.00  LS_RPC::GetFriendsListRequest::_internal_set_userid(unsigned int)
  0.00      0.01     0.00     4771     0.00     0.00  LS_RPC::RpcHeader::RpcHeader()
  0.00      0.01     0.00     4767     0.00     0.00  LS_RPC::RpcHeader::RegisterArenaDtor(google::protobuf::Arena*)
  0.00      0.01     0.00     4766     0.00     0.00  LS_RPC::GetFriendsListResponse::SharedCtor()
  0.00      0.01     0.00     4766     0.00     0.00  LS_RPC::GetFriendsListResponse::RegisterArenaDtor(google::protobuf::Arena*)
  0.00      0.01     0.00     4765     0.00     0.00  LS_RPC::GetFriendsListRequest::set_userid(unsigned int)
  0.00      0.01     0.00     4765     0.00     0.00  google::protobuf::RpcController::RpcController()
  0.00      0.01     0.00     4763     0.00     0.00  LS_RPC::FiendServiceRpc::descriptor()
  0.00      0.01     0.00     4762     0.00     0.00  LS_RPC::RpcHeader::set_args_size(unsigned int)
  0.00      0.01     0.00     4761     0.00     0.00  google::protobuf::MethodDescriptor::name[abi:cxx11]() const
  0.00      0.01     0.00     4760     0.00     0.00  ZkClient::ZkClient()
  0.00      0.01     0.00     4757     0.00     0.00  ConnectionPool::GetInstance()
  0.00      0.01     0.00     4751     0.00     0.00  testqps(int, std::atomic<int>&, std::atomic<int>&)
  0.00      0.01     0.00     4749     0.00     0.00  MyrpcController::MyrpcController()
  0.00      0.01     0.00     1033     0.00     0.00  main::{lambda()#1}&& std::forward<main::{lambda()#1}>(std::remove_reference<main::{lambda()#1}>::type&)
  0.00      0.01     0.00      429     0.00     0.00  std::thread* std::__addressof<std::thread>(std::thread&)
  0.00      0.01     0.00      420     0.00     0.00  std::thread::id::id()
  0.00      0.01     0.00      339     0.00     0.00  std::remove_reference<std::thread::id&>::type&& std::move<std::thread::id&>(std::thread::id&)
  0.00      0.01     0.00      230     0.00     0.00  __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const
  0.00      0.01     0.00      215     0.00     0.00  std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&)
  0.00      0.01     0.00      214     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.01     0.00      210     0.00     0.00  std::thread::~thread()
  0.00      0.01     0.00      210     0.00     0.00  std::operator==(std::thread::id, std::thread::id)
  0.00      0.01     0.00      208     0.00     0.00  std::thread::joinable() const
  0.00      0.01     0.00      198     0.00     0.00  __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&)
  0.00      0.01     0.00      190     0.00     0.00  __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator*() const
  0.00      0.01     0.00      190     0.00     0.00  std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&)
  0.00      0.01     0.00      189     0.00     0.00  std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&)
  0.00      0.01     0.00      187     0.00     0.00  std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr()
  0.00      0.01     0.00      186     0.00     0.00  std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&)
  0.00      0.01     0.00      185     0.00     0.00  std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&)
  0.00      0.01     0.00      117     0.00     0.00  std::thread::swap(std::thread&)
  0.00      0.01     0.00      115     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::thread::id> >, std::is_move_constructible<std::thread::id>, std::is_move_assignable<std::thread::id> >::value, void>::type std::swap<std::thread::id>(std::thread::id&, std::thread::id&)
  0.00      0.01     0.00      112     0.00     0.00  std::thread::thread(std::thread&&)
  0.00      0.01     0.00      110     0.00     0.00  void std::allocator_traits<std::allocator<std::thread> >::destroy<std::thread>(std::allocator<std::thread>&, std::thread*)
  0.00      0.01     0.00      108     0.00     0.00  void __gnu_cxx::new_allocator<std::thread>::destroy<std::thread>(std::thread*)
  0.00      0.01     0.00      107     0.00     0.00  void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&)
  0.00      0.01     0.00      107     0.00     0.00  std::remove_reference<std::thread&>::type&& std::move<std::thread&>(std::thread&)
  0.00      0.01     0.00      106     0.00     0.00  void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, std::thread>(std::allocator<std::thread>&, std::thread*, std::thread&&)
  0.00      0.01     0.00      106     0.00     0.00  void std::__relocate_object_a<std::thread, std::thread, std::allocator<std::thread> >(std::thread*, std::thread*, std::allocator<std::thread>&)
  0.00      0.01     0.00      101     0.00     0.00  bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&)
  0.00      0.01     0.00      100     0.00     0.00  __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator++()
  0.00      0.01     0.00      100     0.00     0.00  void std::_Destroy<std::thread>(std::thread*)
  0.00      0.01     0.00       99     0.00     0.00  void std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::_M_invoke<0ul>(std::_Index_tuple<0ul>)
  0.00      0.01     0.00       98     0.00     0.00  std::thread::_State_impl<std::thread::_Invoker<std::tuple<main::{lambda()#1}> > >::~_State_impl()
  0.00      0.01     0.00       98     0.00     0.00  std::thread::_Invoker<std::tuple<main::{lambda()#1}> >::operator()()
  0.00      0.01     0.00       98     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::end()
  0.00      0.01     0.00       98     0.00     0.00  std::remove_reference<std::tuple<main::{lambda()#1}>&>::type&& std::move<std::tuple<main::{lambda()#1}>&>(std::remove_reference&&)
  0.00      0.01     0.00       97     0.00     0.00  main::{lambda()#1}& std::__get_helper<0ul, main::{lambda()#1}>(std::_Tuple_impl<0ul, main::{lambda()#1}>&)
  0.00      0.01     0.00       97     0.00     0.00  std::tuple_element<0ul, std::tuple<main::{lambda()#1}> >::type&& std::get<0ul, main::{lambda()#1}>(main::{lambda()#1}&&)
  0.00      0.01     0.00       96     0.00     0.00  std::tuple_element<0ul, std::tuple<main::{lambda()#1}> >::type& std::get<0ul, main::{lambda()#1}>(main::{lambda()#1}&)
  0.00      0.01     0.00       95     0.00     0.00  void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, main::{lambda()#1}>(std::thread*, main::{lambda()#1}&&)
  0.00      0.01     0.00       95     0.00     0.00  std::_Tuple_impl<0ul, main::{lambda()#1}>::_M_head(main::{lambda()#1}&)
  0.00      0.01     0.00       95     0.00     0.00  std::thread::thread<main::{lambda()#1}, , void>(main::{lambda()#1}&&)
  0.00      0.01     0.00       95     0.00     0.00  main::{lambda()#1}&& std::forward<main::{lambda()#1}&&>(std::remove_reference<main::{lambda()#1}&&>::type&)
  0.00      0.01     0.00       94     0.00     0.00  std::_Head_base<0ul, std::thread::_State*, false>::_Head_base()
  0.00      0.01     0.00       94     0.00     0.00  std::_Head_base<0ul, main::{lambda()#1}, false>::_Head_base<{lambda()#1}>({lambda()#1}&&)
  0.00      0.01     0.00       94     0.00     0.00  std::unique_ptr<std::thread::_State, std::default_delete<std::unique_ptr> > std::thread::_S_make_state<std::thread::_Invoker<std::tuple<main::{lambda()#1}> >, {lambda()#1}>({lambda()#1}&&)
  0.00      0.01     0.00       94     0.00     0.00  std::__invoke_result<main::{lambda()#1}>::type std::__invoke<main::{lambda()#1}>(std::__invoke_result&&, (main::{lambda()#1}&&)...)
  0.00      0.01     0.00       93     0.00     0.00  std::_Head_base<0ul, main::{lambda()#1}, false>::_M_head(main::{lambda()#1}&)
  0.00      0.01     0.00       93     0.00     0.00  std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base()
  0.00      0.01     0.00       93     0.00     0.00  std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*)
  0.00      0.01     0.00       93     0.00     0.00  void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, main::{lambda()#1}>(std::allocator<std::thread>&, std::thread*, main::{lambda()#1}&&)
